Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Load_Type
0.2819887738042249,0.2996729904068775,0.0,0.0,0.9332148307428871,1.0,0.010526315789473686,0.0,0.0
0.317836211695494,0.37029466848695014,0.0,0.0,0.913544858419791,1.0,0.02105263157894737,0.0,0.0
0.28527631510589757,0.3171766069951586,0.0,0.0,0.9244863200414897,1.0,0.031578947368421054,0.0,0.0
0.28851002289626243,0.33100054697197295,0.0,0.0,0.9177246806546142,1.0,0.04210526315789474,0.0,0.0
0.31059570753668164,0.3718869950472121,0.0,0.0,0.9068892736161298,1.0,0.052631578947368425,0.0,0.0
0.2871306267749221,0.33100054697197295,0.0,0.0,0.916687259861683,1.0,0.06315789473684211,0.0,0.0
0.3013697829469738,0.3571194789585655,0.0,0.0,0.9098364425030162,1.0,0.0736842105263158,0.0,0.0
0.3013697829469738,0.36298176796815573,0.0,0.0,0.9057322387077361,1.0,0.08421052631578949,0.0,0.0
0.2871306267749221,0.3347945168641807,0.0,0.0,0.9140877139260067,1.0,0.09473684210526316,0.0,0.0
0.30895000849796206,0.380442906166626,0.0,0.0,0.8994775669815226,1.0,0.10526315789473685,0.0,0.0
0.2952660777066494,0.3524002674446019,0.0,0.0,0.9082696090507804,1.0,0.11578947368421054,0.0,0.0
0.28527631510589757,0.3347945168641807,0.0,0.0,0.9126477680019789,1.0,0.12631578947368421,0.0,0.0
0.3162499964061541,0.3897748580963777,0.0,0.0,0.8988283664262741,1.0,0.1368421052631579,0.0,0.0
0.28851002289626243,0.33944603147795116,0.0,0.0,0.9119402963973077,1.0,0.1473684210526316,0.0,0.0
0.28851002289626243,0.34445068365270365,0.0,0.0,0.9084333505120115,1.0,0.15789473684210528,0.0,0.0
0.31344308784768915,0.39086833291813783,0.0,0.0,0.8956570603717473,1.0,0.16842105263157897,0.0,0.0
0.2871306267749221,0.34309712541034104,0.0,0.0,0.9082696090507804,1.0,0.17894736842105263,0.0,0.0
0.29964503188078856,0.36298176796815573,0.0,0.0,0.9043355916462978,1.0,0.18947368421052632,0.0,0.0
0.30729047989346764,0.3734677829078597,0.0,0.0,0.9030977089592408,1.0,0.2,0.0,0.0
0.28851002289626243,0.33290577978265723,0.0,0.0,0.9164350141226767,1.0,0.2105263157894737,0.0,0.0
0.29964503188078856,0.35412817960875903,0.0,0.0,0.9105508054215206,1.0,0.2210526315789474,0.0,0.0
0.29964503188078856,0.3554151908355102,0.0,0.0,0.9096412068099736,1.0,0.23157894736842108,0.0,0.0
0.2871306267749221,0.3276258180324617,0.0,0.0,0.9189443538682737,1.0,0.24210526315789477,0.0,0.0
0.30895000849796206,0.3646281740486345,0.0,0.0,0.9105832205708569,1.0,0.25263157894736843,0.0,0.0
0.29033435681050335,0.3347945168641807,0.0,0.0,0.9165611736984886,1.0,0.26315789473684215,0.0,0.0
0.28527631510589757,0.32071558238704767,0.0,0.0,0.9221636449144225,1.0,0.2736842105263158,0.0,0.0
0.31344308784768915,0.37029466848695014,0.0,0.0,0.9101939183574302,1.0,0.28421052631578947,0.0,0.0
0.28851002289626243,0.3295606224688444,0.0,0.0,0.9186947235810597,1.0,0.2947368421052632,0.0,0.0
0.2871306267749221,0.3276258180324617,0.0,0.0,0.9189443538682737,1.0,0.30526315789473685,0.0,0.0
0.31182104388852633,0.3815840479327874,0.0,0.0,0.9010413072177368,1.0,0.31578947368421056,0.0,0.0
0.2834044267609863,0.33290577978265723,0.0,0.0,0.9124871817163097,1.0,0.3263157894736842,0.0,0.0
0.28851002289626243,0.34127921680512135,0.0,0.0,0.9106804369332155,1.0,0.33684210526315794,0.0,0.0
0.30895000849796206,0.3815840479327874,0.0,0.0,0.8986572003968853,1.0,0.3473684210526316,0.0,0.0
0.2871306267749221,0.33944603147795116,0.0,0.0,0.9108747389028959,1.0,0.35789473684210527,0.0,0.0
0.2965899893138816,0.37029466848695014,0.04927512692708713,0.0,0.8964542489063725,0.9997209265132263,0.368421052631579,0.0,0.0
0.31344308784768915,0.0,0.8374583960620864,0.0,1.0,0.6984143017300019,0.37894736842105264,0.0,0.0
0.3013697829469738,0.0,0.8598271813398074,0.0,1.0,0.6673874302411166,0.38947368421052636,0.0,0.0
0.31901756761198724,0.0,0.9239960650926249,0.0,1.0,0.6448454876418166,0.4,0.0,0.0
0.31465093712853,0.0,0.8951131775309271,0.0,1.0,0.6594778168547741,0.41052631578947374,0.0,0.0
0.30307960091611286,0.0,0.8584981213944691,0.0,1.0,0.6705506844547128,0.4210526315789474,0.0,0.0
0.3205817955271753,0.0,0.9375781260979489,0.0,1.0,0.637312953589138,0.43157894736842106,0.0,0.0
0.3060366170032086,0.0,0.8765857876933683,0.0,1.0,0.6616358903602682,0.4421052631578948,0.0,0.0
0.3013697829469738,0.0,0.8591633930306701,0.0,1.0,0.667884742980279,0.45263157894736844,0.0,0.0
0.32596103546728816,0.0,0.9510559366970361,0.0,1.0,0.6346655801506007,0.46315789473684216,0.0,0.0
0.2965899893138816,0.0,0.5640443628402981,0.0,1.0,0.862516110330792,0.4736842105263158,0.0,0.0
0.2952660777066494,0.0,0.5243548221678237,0.0,1.0,0.8846525049458562,0.48421052631578954,0.0,0.0
0.317836211695494,0.0,0.6076895267619666,0.0,1.0,0.8572324916880483,0.4947368421052632,0.0,0.0
0.2965899893138816,0.0,0.5112838495855558,0.0,1.0,0.8931775081884239,0.5052631578947369,0.0,0.0
0.3013697829469738,0.0,0.7833225630274012,0.0,1.0,0.7212437197860093,0.5157894736842106,0.0,0.0
0.3274714270882769,0.0,0.9479899061649464,0.0,1.0,0.6386814574982074,0.5263157894736843,0.0,0.0
0.30435231901698373,0.0,0.8549808441397116,0.0,1.0,0.6746335871075727,0.5368421052631579,0.0,0.0
0.30435231901698373,0.0,0.8543061493845063,0.0,1.0,0.6751145619229026,0.5473684210526316,0.0,0.0
0.3274714270882769,0.0,0.9502006262243873,0.0,1.0,0.6370840269272351,0.5578947368421053,0.0,0.0
0.30307960091611286,0.0,0.8561578931359514,0.0,1.0,0.672212566777258,0.5684210526315789,0.0,0.0
0.30435231901698373,0.0,0.8603240531101871,0.0,1.0,0.6708448855390627,0.5789473684210527,0.0,0.0
0.32859668792079855,0.0,0.9510559366970361,0.0,1.0,0.6378842143084716,0.5894736842105264,0.0,0.0
0.30307960091611286,0.0,0.8549808441397116,0.0,1.0,0.6729902403454174,0.6000000000000001,0.0,0.0
0.30895000849796206,0.0,0.8804774631529677,0.0,1.0,0.6625542395513173,0.6105263157894737,0.0,0.0
0.321746888828678,0.0,0.934756219346093,0.0,1.0,0.6407181425592375,0.6210526315789474,0.0,0.0
0.30307960091611286,0.0,0.8554858636557491,0.0,1.0,0.6726989397431714,0.6315789473684211,0.0,0.0
0.31465093712853,0.0,0.8967283717599186,0.0,1.0,0.6583387606026441,0.6421052631578947,0.0,0.0
0.321746888828678,0.0,0.9249299500319358,0.0,1.0,0.6475903820302825,0.6526315789473685,0.0,0.0
0.3013697829469738,0.0,0.857330306765489,0.0,1.0,0.6691724395012821,0.6631578947368422,0.0,0.0
0.3162499964061541,0.0,0.9126936140062062,0.0,1.0,0.6492207814859755,0.6736842105263159,0.0,0.0
0.317836211695494,0.0,0.9171021563257835,0.0,1.0,0.6481352127556997,0.6842105263157895,0.0,0.0
0.3013697829469738,0.0,0.857330306765489,0.0,1.0,0.6691724395012821,0.6947368421052632,0.0,0.0
0.3205817955271753,0.0,0.928767993437992,0.0,1.0,0.6434042810753587,0.7052631578947369,0.0,0.0
0.31059570753668164,0.0,0.8946711448835527,0.0,1.0,0.654674132403917,0.7157894736842105,0.0,0.0
0.29964503188078856,0.0,0.8598271813398074,0.0,1.0,0.6651855916927151,0.7263157894736842,0.0,0.0
0.321746888828678,0.0,0.952395050901867,0.0,1.0,0.6284390793622023,0.736842105263158,0.0,0.0
0.3013697829469738,0.0,0.8668709674802263,0.0,1.0,0.6624523927502246,0.7473684210526317,0.0,0.0
0.3013697829469738,0.0,0.8662227169610283,0.0,1.0,0.6629611487137861,0.7578947368421053,0.0,0.0
0.317836211695494,0.0,0.6843069281231124,0.0,1.0,0.8086849227208284,0.768421052631579,0.0,0.0
0.2934869418734126,0.0,0.5558750075731893,0.0,1.0,0.8643694568858449,0.7789473684210527,0.0,0.0
0.30435231901698373,0.0,0.8476464805781233,0.0,1.0,0.6797724619280181,0.7894736842105263,0.0,0.0
0.3205817955271753,0.0,0.9407527022791959,0.0,1.0,0.6351283225909397,0.8,0.0,0.0
0.2983415107005579,0.0,0.8668709674802263,0.0,1.0,0.6585463076159603,0.8105263157894738,0.0,0.0
0.31182104388852633,0.0,0.9166916176259573,0.0,1.0,0.6408307323592951,0.8210526315789475,0.0,0.0
0.3162499964061541,0.0,0.9186026398074865,0.0,1.0,0.6450663633646487,0.8315789473684211,0.0,0.0
0.29964503188078856,0.0,0.8662227169610283,0.0,1.0,0.6607136323644791,0.8421052631578948,0.0,0.0
0.31901756761198724,0.0,0.9403735356815871,0.0,1.0,0.633387919134962,0.8526315789473685,0.0,0.0
0.30729047989346764,0.0,0.8999327062819692,0.0,1.0,0.6468253101346154,0.8631578947368421,0.0,0.0
0.29964503188078856,0.0,0.8673562307226513,0.0,1.0,0.6598905390087685,0.8736842105263158,0.0,0.0
0.32596103546728816,0.0,0.9613682718602571,0.0,1.0,0.6274834920787372,0.8842105263157896,0.0,0.0
0.29964503188078856,0.0,0.8726425653661286,0.0,1.0,0.6561474294422309,0.8947368421052633,0.0,0.0
0.2983415107005579,0.0,0.8673562307226513,0.0,1.0,0.6582349124984106,0.9052631578947369,0.0,0.0
0.3274714270882769,0.0,0.9722457506369144,0.0,1.0,0.6217826784670466,0.9157894736842106,0.0,0.0
0.2983415107005579,0.0,0.8686464123012059,0.0,1.0,0.6572980330239035,0.9263157894736843,0.0,0.0
0.29964503188078856,0.19458738328289504,0.7160321644125714,0.0,0.9837442321770111,0.7659919911672131,0.9368421052631579,0.0,0.0
0.30435231901698373,0.3600703150457958,0.0,0.0,0.9101289665987499,1.0,0.9473684210526316,0.0,0.0
0.28527631510589757,0.32071558238704767,0.0,0.0,0.9221636449144225,1.0,0.9578947368421054,0.0,0.0
0.2983415107005579,0.33944603147795116,0.0,0.0,0.9194427533182316,1.0,0.9684210526315791,0.0,0.0
0.2983415107005579,0.32419806088385045,0.0,0.0,0.9291178046379879,1.0,0.9789473684210527,0.0,0.0
0.28527631510589757,0.2996729904068775,0.0,0.0,0.9353358764117441,1.0,0.9894736842105264,0.0,0.0
0.30435231901698373,0.349343091501571,0.0,0.0,0.9173480111719517,1.0,1.0,0.0,0.0
0.2934869418734126,0.32616336940320917,0.0,0.0,0.9245471081090325,1.0,0.0,0.0,0.0
0.2834044267609863,0.3078036620735405,0.0,0.0,0.9291178046379879,1.0,0.010526315789473686,0.0,0.0
