step,mean_abs_attr
0,0.0022586493
1,0.00073182257
2,0.00046506463
3,0.0004546367
4,0.00043074795
5,0.00036093686
6,0.00031987726
7,0.00033590326
8,0.00036134626
9,0.00039866357
10,0.00037210705
11,0.00029046004
12,0.00024884794
13,0.00025598155
14,0.00030917025
15,0.00034326635
16,0.0003604618
17,0.00034634775
18,0.00030773037
19,0.00025231237
20,0.0001938738
21,0.00014761534
22,0.00012572446
23,0.00013321983
24,0.00015097593
25,0.00016904323
26,0.00017203522
27,0.00015840148
28,0.00017148245
29,0.00021936749
30,0.00028617276
31,0.00032187512
32,0.00033832507
33,0.0003695185
34,0.00046452414
35,0.00052306347
36,0.0005822001
37,0.00064869784
38,0.00068126305
39,0.0006822675
40,0.00073924253
41,0.0007648637
42,0.00087782124
43,0.001067184
44,0.0012706212
45,0.0016269747
46,0.0059189983
47,0.016104188
